location_id,location_name,target,h,alpha,val_mae,val_rmse,test_mae,test_rmse,model
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,1,1.0,0.4631439745426178,0.654876708984375,0.4820902347564697,0.6975917816162109,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,2,1.0,0.6309065222740173,0.8627543449401855,0.6724383234977722,0.9517898559570312,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,3,1.0,0.721904993057251,0.9724699258804321,0.7804566025733948,1.0989435911178589,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,4,1.0,0.7754001617431641,1.0413341522216797,0.8474538326263428,1.1937810182571411,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,5,1.0,0.8116150498390198,1.0863032341003418,0.8965195417404175,1.2625141143798828,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,6,1.0,0.8395110368728638,1.1183524131774902,0.9289076328277588,1.3096439838409424,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,7,1.0,0.8524459004402161,1.1387550830841064,0.953877866268158,1.345184326171875,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,8,1.0,0.8594146966934204,1.1520671844482422,0.9733747243881226,1.3731164932250977,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,9,1.0,0.8649494647979736,1.1616337299346924,0.9875109791755676,1.3933438062667847,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,10,1.0,0.8672690391540527,1.1673177480697632,0.9962928891181946,1.40908944606781,ridge_u10_59f88d3f-e683-575e-bcd2-548a7f2797ea_multi_h001-100.joblib
