location_id,location_name,target,h,alpha,val_mae,val_rmse,test_mae,test_rmse,model
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,1,1.0,0.34510889649391174,0.4834132194519043,0.33582034707069397,0.46816450357437134,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,2,1.0,0.4283450245857239,0.5766987204551697,0.4227437376976013,0.5745264887809753,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,3,1.0,0.467999130487442,0.6240833401679993,0.4667157828807831,0.6302736401557922,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,4,1.0,0.48941415548324585,0.651553213596344,0.4942193627357483,0.6652726531028748,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,5,1.0,0.5039823055267334,0.6683884859085083,0.5077217221260071,0.687255859375,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,6,1.0,0.5125267505645752,0.6782218217849731,0.5191974639892578,0.703336238861084,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,7,1.0,0.5175140500068665,0.6852152943611145,0.5274702310562134,0.714891791343689,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,8,1.0,0.5210739970207214,0.6894831657409668,0.5319110751152039,0.7206488251686096,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,9,1.0,0.5237172245979309,0.6933454275131226,0.534857988357544,0.724984347820282,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,10,1.0,0.5253761410713196,0.6956945061683655,0.5358486175537109,0.7273779511451721,ridge_u10_8a3dd815-a267-514a-94c4-d1cf7efd5019_multi_h001-100.joblib
