target,horizon_bin,n_horizons,mae_mean,rmse_mean,location_id,location_name
v10,1-24,24,1.0233442423244317,1.3794009139140446,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
v10,25-48,24,1.4968091597159703,1.9186006039381027,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
v10,49-72,24,1.6560305605332057,2.0616284112135568,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
v10,73-100,28,1.69771774326052,2.0952986904553006,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
v10,1-24,24,0.8625825680792332,1.195363978544871,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
v10,25-48,24,1.1827161212762196,1.5725992073615391,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
v10,49-72,24,1.3149952838818233,1.7046491205692291,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
v10,73-100,28,1.346689862864358,1.7297386229038239,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
v10,1-24,24,0.9830223222573599,1.3661070143183072,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
v10,25-48,24,1.3873084783554077,1.8287882109483082,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
v10,49-72,24,1.529895380139351,1.9812245418628056,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
v10,73-100,28,1.5589772846017564,1.9966351858207159,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
v10,1-24,24,0.4101039593418439,0.5507046729326248,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
v10,25-48,24,0.4455091940859954,0.5969128732879957,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
v10,49-72,24,0.4542836435139179,0.605657751361529,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
v10,73-100,28,0.46024842986038755,0.6126223909003394,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
v10,1-24,24,0.5266869279245535,0.7087799608707428,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
v10,25-48,24,0.5766451954841614,0.7664792090654373,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
v10,49-72,24,0.5829390759269396,0.7706729446848234,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
v10,73-100,28,0.5838620449815478,0.7697539712701525,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
v10,1-24,24,0.9222058393061161,1.2276226629813511,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
v10,25-48,24,1.2337650309006374,1.5769734581311543,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
v10,49-72,24,1.3112191905577977,1.6488798707723618,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
v10,73-100,28,1.32551708817482,1.6621791677815574,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
v10,1-24,24,1.097520997126897,1.5188008000453312,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
v10,25-48,24,1.5762200554211934,2.083968291680018,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
v10,49-72,24,1.7420707096656163,2.2359244227409363,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
v10,73-100,28,1.7657306577478136,2.2566946063722884,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
v10,1-24,24,0.6400617733597755,0.9507698640227318,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
v10,25-48,24,0.7384818618496259,1.0818556398153305,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
v10,49-72,24,0.7606817285219828,1.10574975113074,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
v10,73-100,28,0.7630111873149872,1.1064876232828413,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
v10,1-24,24,1.1125663096706073,1.6703920563062031,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
v10,25-48,24,1.4707188308238983,2.1052012840906777,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
v10,49-72,24,1.5522764325141907,2.1937437057495117,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
v10,73-100,28,1.5573251758302962,2.2048204966953824,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
v10,1-24,24,0.8728337374826273,1.239553488790989,8a329641-ca56-5257-95d6-168b9726b411,hue
v10,25-48,24,1.0666232506434123,1.495004375775655,8a329641-ca56-5257-95d6-168b9726b411,hue
v10,49-72,24,1.1006334672371547,1.5325035800536473,8a329641-ca56-5257-95d6-168b9726b411,hue
v10,73-100,28,1.1104289421013422,1.5508748122623988,8a329641-ca56-5257-95d6-168b9726b411,hue
v10,1-24,24,0.9632166276375452,1.3490907549858093,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
v10,25-48,24,1.2819935033718746,1.7591199725866318,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
v10,49-72,24,1.3842534770568211,1.8567972481250763,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
v10,73-100,28,1.420677981206349,1.8861464772905623,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
v10,1-24,24,0.7550017150739828,1.1027076219518979,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
v10,25-48,24,0.9308388705054919,1.367050861318906,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
v10,49-72,24,0.9739881753921509,1.4209922800461452,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
