location_id,location_name,target,h,device,best_iter,test_mae,test_rmse,model
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,1,cpu,526,0.3894292712211609,0.6388590931892395,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h001.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,2,cpu,372,0.5537812113761902,0.833385705947876,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h002.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,3,cpu,227,0.6333901882171631,0.9152762293815613,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h003.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,4,cpu,345,0.6841399669647217,0.96437668800354,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h004.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,5,cpu,316,0.7170546650886536,1.0041049718856812,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h005.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,6,cpu,238,0.7335038781166077,1.0203593969345093,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h006.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,7,cpu,224,0.7502685189247131,1.0363359451293945,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h007.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,8,cpu,122,0.7680857181549072,1.0552083253860474,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h008.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,9,cpu,168,0.7794095873832703,1.0652430057525635,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h009.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,10,cpu,166,0.7845011353492737,1.0729180574417114,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h010.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,11,cpu,189,0.7880352139472961,1.0781198740005493,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h011.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,12,cpu,169,0.7897359728813171,1.0796347856521606,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h012.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,13,cpu,100,0.7961546778678894,1.085798978805542,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h013.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,14,cpu,165,0.8044642806053162,1.0915682315826416,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h014.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,15,cpu,189,0.8058426380157471,1.0945919752120972,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h015.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,16,cpu,130,0.8093231916427612,1.0971460342407227,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h016.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,17,cpu,112,0.8122519254684448,1.0948227643966675,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h017.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,18,cpu,147,0.8170269131660461,1.1030869483947754,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h018.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,19,cpu,103,0.8167037963867188,1.100644588470459,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h019.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,20,cpu,107,0.8186354637145996,1.1050550937652588,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h020.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,21,cpu,92,0.8205917477607727,1.109337568283081,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h021.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,22,cpu,105,0.8268352150917053,1.1146230697631836,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h022.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,23,cpu,84,0.825210690498352,1.114701509475708,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h023.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,24,cpu,76,0.832956850528717,1.124759316444397,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h024.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,25,cpu,108,0.8495365977287292,1.1399997472763062,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h025.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,26,cpu,74,0.8649539947509766,1.1578911542892456,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h026.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,27,cpu,73,0.8815284371376038,1.1799237728118896,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h027.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,28,cpu,81,0.8893861174583435,1.1902254819869995,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h028.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,29,cpu,71,0.8947146534919739,1.196487545967102,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h029.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,30,cpu,92,0.9051863551139832,1.2092232704162598,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h030.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,31,cpu,84,0.9045725464820862,1.2086446285247803,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h031.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,32,cpu,69,0.9081128835678101,1.2131574153900146,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h032.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,33,cpu,68,0.9105567336082458,1.2162513732910156,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h033.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,34,cpu,77,0.9150159955024719,1.2182879447937012,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h034.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,35,cpu,78,0.915286660194397,1.2183184623718262,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h035.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,36,cpu,75,0.9190334677696228,1.2261806726455688,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h036.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,37,cpu,93,0.9223634004592896,1.228471279144287,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h037.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,38,cpu,76,0.9231435656547546,1.228590488433838,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h038.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,39,cpu,75,0.925067126750946,1.2309200763702393,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h039.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,40,cpu,75,0.922773540019989,1.229796051979065,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h040.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,41,cpu,78,0.9211959838867188,1.2249232530593872,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h041.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,42,cpu,104,0.927778959274292,1.2305039167404175,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h042.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,43,cpu,101,0.928866982460022,1.2348558902740479,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h043.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,44,cpu,74,0.9299555420875549,1.2344168424606323,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h044.txt
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,temp,45,cpu,72,0.9295037388801575,1.2348936796188354,lgb_temp_92330f85-61cb-52c3-80e2-8382291864f8_h045.txt
