location_id,location_name,target,h,device,best_iter,test_mae,test_rmse,model
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,1,cpu,300,2.2094128131866455,3.4117770195007324,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h001.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,2,cpu,256,3.240199089050293,4.739286422729492,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h002.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,3,cpu,234,3.871502161026001,5.488997936248779,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h003.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,4,cpu,236,4.32278299331665,6.062841892242432,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h004.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,5,cpu,175,4.658937454223633,6.498080253601074,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h005.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,6,cpu,224,4.901828289031982,6.815308570861816,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h006.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,7,cpu,141,5.0676069259643555,7.028063774108887,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h007.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,8,cpu,113,5.2280449867248535,7.259710788726807,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h008.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,9,cpu,166,5.331023216247559,7.3820600509643555,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h009.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,10,cpu,115,5.493440628051758,7.614268779754639,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h010.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,11,cpu,107,5.608389377593994,7.734926223754883,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h011.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,12,cpu,118,5.725232124328613,7.847563743591309,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h012.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,13,cpu,95,5.8243937492370605,7.932991027832031,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h013.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,14,cpu,97,5.965869903564453,8.083803176879883,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h014.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,15,cpu,90,5.986334800720215,8.116910934448242,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h015.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,16,cpu,97,6.029265403747559,8.162239074707031,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h016.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,17,cpu,84,6.062438488006592,8.235560417175293,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h017.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,18,cpu,81,6.189291477203369,8.3854398727417,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h018.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,19,cpu,90,6.249068737030029,8.457724571228027,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h019.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,20,cpu,91,6.288308143615723,8.509028434753418,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h020.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,21,cpu,75,6.399223804473877,8.615811347961426,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h021.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,22,cpu,76,6.412723064422607,8.639841079711914,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h022.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,23,cpu,71,6.5133137702941895,8.745389938354492,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h023.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,24,cpu,81,6.631865978240967,8.90002727508545,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h024.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,25,cpu,76,6.772116184234619,9.050323486328125,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h025.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,26,cpu,61,6.932990550994873,9.213445663452148,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h026.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,27,cpu,61,7.008443832397461,9.318262100219727,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h027.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,28,cpu,70,7.187642574310303,9.4967679977417,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h028.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,29,cpu,89,7.3618550300598145,9.684643745422363,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h029.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,30,cpu,52,7.399661540985107,9.683549880981445,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h030.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,31,cpu,76,7.5222487449646,9.828573226928711,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h031.txt
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,rh,32,cpu,63,7.552339553833008,9.86182689666748,lgb_rh_23e910e1-e423-5858-a7cf-8f9959f7f977_h032.txt
