location_id,location_name,target,status,n_rows,test_mae_mean,test_rmse_mean
55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi,u10,ok,100,0.8877985069155693,1.2263469737768173
f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong,u10,ok,100,1.037439883351326,1.421146759390831
2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh,u10,ok,100,1.096176021397114,1.4938144516944885
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,ok,100,0.561225788295269,0.7644948419928551
61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang,u10,ok,100,0.4655398690700531,0.6332720965147018
20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen,u10,ok,100,0.9791978484392166,1.2783125728368758
2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa,u10,ok,100,0.9249029612541199,1.3238692516088486
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,u10,ok,100,0.9920999619364739,1.3253695201873779
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,u10,ok,100,1.2509180796146393,1.7528974533081054
8a329641-ca56-5257-95d6-168b9726b411,hue,u10,ok,100,1.2677181777358055,1.7573737066984176
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,ok,100,1.0492730286717415,1.4636191838979722
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,ok,100,1.1166880896687508,1.570647201538086
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,u10,ok,100,0.6107068225741387,0.859542453289032
d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan,u10,ok,100,0.8726869207620621,1.2283637911081313
af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai,u10,ok,100,1.4848339793086052,1.9310717123746872
c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak,u10,ok,100,1.251858069896698,1.6410278671979903
271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong,u10,ok,100,1.3774115908145905,1.7810136258602143
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,u10,ok,100,0.8832794424891471,1.1191309571266175
0c474d61-9e2a-5498-a267-d438d5203428,dongnai,u10,ok,100,0.8655596816539765,1.1120763236284257
128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho,u10,ok,100,1.122889352440834,1.4135600674152373
