target,horizon_bin,n_horizons,mae_mean,rmse_mean,location_id,location_name
u10,1-24,24,0.7683551174898943,1.077053852379322,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
u10,25-48,24,0.897270455956459,1.247214749455452,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
u10,49-72,24,0.9275135522087415,1.2753371596336365,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
u10,73-100,28,0.9480182741369519,1.2944342536585671,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
u10,1-24,24,0.8526002814372381,1.1957718854149182,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
u10,25-48,24,1.0574150358637173,1.4569063534339268,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
u10,49-72,24,1.104605073730151,1.4996044139067333,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
u10,73-100,28,1.1211821053709303,1.5164247240339006,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
u10,1-24,24,0.8860439372559389,1.2336427768071492,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
u10,25-48,24,1.1344619045654933,1.5467808246612549,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
u10,49-72,24,1.173166776696841,1.590531532963117,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
u10,73-100,28,1.1774806891168867,1.5885186408247267,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
u10,1-24,24,0.5078696298102537,0.6931726423402628,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
u10,25-48,24,0.5663031910856565,0.7729681680599848,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
u10,49-72,24,0.5799525280793508,0.7891073748469353,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
u10,73-100,28,0.5865560876471656,0.79726884833404,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
u10,1-24,24,0.42545608431100845,0.5766843582193056,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
u10,25-48,24,0.4747998081147671,0.6449807907144228,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
u10,49-72,24,0.4805101143817107,0.6548576479156812,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
u10,73-100,28,0.47912866941520144,0.6532379473958697,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
u10,1-24,24,0.8162464772661527,1.1003664508461952,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
u10,25-48,24,0.9923175921042761,1.2982930143674214,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
u10,49-72,24,1.0359371205170949,1.3411316176255543,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
u10,73-100,28,1.0589912959507533,1.3598668319838387,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
u10,1-24,24,0.8121784180402756,1.1851285273830097,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
u10,25-48,24,0.9365511288245519,1.34625809888045,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
u10,49-72,24,0.9631337697307268,1.3678991049528122,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
u10,73-100,28,0.9787705902542386,1.385859557560512,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
u10,1-24,24,0.7696403823792934,1.0549351175626118,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
u10,25-48,24,1.0071089093883832,1.3504027773936589,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
u10,49-72,24,1.085918019215266,1.4377790441115696,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
u10,73-100,28,1.0894993117877416,1.439362338611058,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
u10,1-24,24,1.0623272905747096,1.5245710064967473,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
u10,25-48,24,1.2506704727808635,1.7658386379480362,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
u10,49-72,24,1.3151170710722606,1.8285463998715084,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
u10,73-100,28,1.3577518548284258,1.8726714381149836,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
u10,1-24,24,1.0323194600641727,1.4518210267027218,8a329641-ca56-5257-95d6-168b9726b411,hue
u10,25-48,24,1.2855572005112965,1.7910643965005875,8a329641-ca56-5257-95d6-168b9726b411,hue
u10,49-72,24,1.3534448196490605,1.867811034123103,8a329641-ca56-5257-95d6-168b9726b411,hue
u10,73-100,28,1.3807179374354226,1.895737703357424,8a329641-ca56-5257-95d6-168b9726b411,hue
u10,1-24,24,0.8290254287421703,1.1671985213955243,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
u10,25-48,24,1.050056020418803,1.468836709856987,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
u10,49-72,24,1.1279344360033672,1.5699131538470585,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
u10,73-100,28,1.1699614865439278,1.6221127552645547,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
u10,1-24,24,0.9270900798340639,1.3210001041491826,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
u10,25-48,24,1.123301699757576,1.5862133155266445,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
u10,49-72,24,1.183475911617279,1.6574229697386424,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
u10,73-100,28,1.2162851563521795,1.696908814566476,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
u10,1-24,24,0.537497000147899,0.7461432442069054,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
u10,25-48,24,0.6062330355246862,0.8466808423399925,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
u10,49-72,24,0.6373591249187788,0.9004249746600786,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
u10,73-100,28,0.6544479429721832,0.9327238521405629,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
u10,1-24,24,0.7129264374574026,0.9875276957949003,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
u10,25-48,24,0.8737713644901911,1.2241015881299973,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
u10,49-72,24,0.9328756208221117,1.318601017196973,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
u10,73-100,28,0.957104640347617,1.3611018529960088,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
u10,1-24,24,0.9665376879274845,1.2970300937692325,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
u10,25-48,24,1.4235816448926926,1.8740678975979488,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
u10,49-72,24,1.6858898103237152,2.1742459535598755,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
u10,73-100,28,1.809256374835968,2.314961305686406,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
u10,1-24,24,0.9438195824623108,1.2589259718855221,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
u10,25-48,24,1.2416525681813557,1.630658780535062,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
u10,49-72,24,1.3698675334453583,1.7868136912584305,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
u10,73-100,28,1.423487663269043,1.852472288267953,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
u10,1-24,24,0.849045048157374,1.1344696879386902,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
u10,25-48,24,1.3222621232271194,1.7273233036200206,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
u10,49-72,24,1.5818362633387248,2.023026858766874,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
u10,73-100,28,1.702347023146493,2.1737745063645497,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
u10,1-24,24,0.7317494290570418,0.9444991201162338,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
u10,25-48,24,0.8617652505636215,1.0892176727453868,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
u10,49-72,24,0.9371356666088104,1.1799501081307728,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
