location_id,location_name,target,h,device,best_iter,test_mae,test_rmse,model
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,1,cpu,332,2.05104660987854,2.895475149154663,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h001.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,2,cpu,243,3.034306526184082,4.182077884674072,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h002.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,3,cpu,290,3.6324288845062256,4.929115295410156,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h003.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,4,cpu,199,4.0094709396362305,5.396527290344238,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h004.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,5,cpu,155,4.323687553405762,5.798952102661133,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h005.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,6,cpu,137,4.587437629699707,6.100033760070801,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h006.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,7,cpu,92,4.795979022979736,6.344509124755859,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h007.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,8,cpu,118,4.939722537994385,6.529293537139893,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h008.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,9,cpu,76,5.088159084320068,6.714447021484375,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h009.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,10,cpu,82,5.171618461608887,6.815972328186035,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h010.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,11,cpu,120,5.253604888916016,6.883788108825684,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h011.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,12,cpu,95,5.2822794914245605,6.924595355987549,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h012.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,13,cpu,86,5.34480619430542,7.004933834075928,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h013.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,14,cpu,106,5.3832831382751465,7.055246829986572,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h014.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,15,cpu,84,5.451021671295166,7.128959655761719,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h015.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,16,cpu,93,5.462508678436279,7.144524574279785,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h016.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,17,cpu,106,5.49070930480957,7.185088634490967,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h017.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,18,cpu,107,5.528651714324951,7.236542224884033,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h018.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,19,cpu,87,5.580140590667725,7.282633304595947,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h019.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,20,cpu,91,5.607806205749512,7.330362796783447,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h020.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,21,cpu,78,5.655335426330566,7.383486270904541,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h021.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,22,cpu,72,5.698876857757568,7.454245090484619,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h022.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,23,cpu,87,5.733563423156738,7.520437717437744,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h023.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,24,cpu,99,5.827351093292236,7.624207973480225,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h024.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,25,cpu,85,5.96504020690918,7.758964538574219,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h025.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,26,cpu,84,6.065410137176514,7.8541646003723145,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h026.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,27,cpu,93,6.209383964538574,8.0216064453125,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h027.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,28,cpu,103,6.3227458000183105,8.146467208862305,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h028.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,29,cpu,83,6.39288854598999,8.195161819458008,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h029.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,30,cpu,103,6.495338439941406,8.31217098236084,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h030.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,31,cpu,91,6.613086700439453,8.43803882598877,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h031.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,32,cpu,88,6.661642551422119,8.485379219055176,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h032.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,33,cpu,86,6.690963268280029,8.539600372314453,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h033.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,34,cpu,83,6.77882194519043,8.627838134765625,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h034.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,35,cpu,90,6.7997283935546875,8.655177116394043,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h035.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,36,cpu,74,6.84787130355835,8.688234329223633,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h036.txt
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,rh,37,cpu,59,6.929866790771484,8.77253532409668,lgb_rh_a0886c10-f898-5d9b-a5b7-01de6b47e9bb_h037.txt
