target,horizon_bin,n_horizons,mae_mean,rmse_mean,location_id,location_name
temp,1-24,24,1.0006624261538188,1.371999944249789,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
temp,25-48,24,1.5796923786401749,2.1244861781597137,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
temp,49-72,24,1.9461860358715057,2.55908203125,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
temp,73-100,28,2.0828941208975658,2.712589834417616,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
temp,1-24,24,0.930309496819973,1.2947527517875035,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
temp,25-48,24,1.4629920075337093,1.9996734311183293,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
temp,49-72,24,1.7856680105129878,2.377901474634806,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
temp,73-100,28,1.9144501856395177,2.5263350691114153,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
temp,1-24,24,0.9080635271966457,1.2632141684492428,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
temp,25-48,24,1.4116771668195724,1.9337167690197627,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
temp,49-72,24,1.7013457467158635,2.286715934673945,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
temp,73-100,28,1.7979715721947807,2.3755529011998857,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
temp,1-24,24,1.0247527199486892,1.357447678844134,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
temp,25-48,24,1.5271044721206029,2.0118133376042047,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
temp,49-72,24,1.8190520703792572,2.3540726800759635,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
temp,73-100,28,1.9317733134542192,2.5110962220600674,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
temp,1-24,24,0.9827929375072321,1.3191315283377965,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
temp,25-48,24,1.4157906423012416,1.8685630212227504,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
temp,49-72,24,1.668364057938258,2.1661517520745597,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
temp,73-100,28,1.7829965225287847,2.312865206173488,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
temp,1-24,24,1.0394657341142495,1.3982750152548153,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
temp,25-48,24,1.58124544719855,2.0725299219290414,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
temp,49-72,24,1.8901642163594563,2.4412636756896973,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
temp,73-100,28,2.0220643622534618,2.597414187022618,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
temp,1-24,24,0.9925616631905237,1.3393964196244876,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
temp,25-48,24,1.574564849336942,2.1098451912403107,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
temp,49-72,24,1.8982221831878026,2.527339061101278,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
temp,73-100,28,2.03696209192276,2.696009729589735,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
temp,1-24,24,1.0186653609077136,1.4087523072957993,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
temp,25-48,24,1.6381180981794994,2.240507553021113,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
temp,49-72,24,2.0343335022528968,2.7119026482105255,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
temp,73-100,28,2.216258304459708,2.951583743095398,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
temp,1-24,24,0.9072033303479353,1.2378013643125694,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
temp,25-48,24,1.4582401017347972,1.9430754234393437,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
temp,49-72,24,1.7921865284442902,2.355250140031179,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
temp,73-100,28,1.9463243058749609,2.5376997760363986,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
temp,1-24,24,0.8055780393381914,1.1080353446304798,8a329641-ca56-5257-95d6-168b9726b411,hue
temp,25-48,24,1.2133165448904037,1.65509129067262,8a329641-ca56-5257-95d6-168b9726b411,hue
temp,49-72,24,1.4575268179178238,1.9709303379058838,8a329641-ca56-5257-95d6-168b9726b411,hue
temp,73-100,28,1.5899026266166143,2.1168786713055203,8a329641-ca56-5257-95d6-168b9726b411,hue
temp,1-24,24,0.7351464914778868,1.02806190152963,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
temp,25-48,24,1.03878220419089,1.4265875617663066,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
temp,49-72,24,1.2507776021957397,1.677555392185847,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
temp,73-100,28,1.3838788313525063,1.8253864858831679,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
temp,1-24,24,0.7633161246776581,1.0514035920302074,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
temp,25-48,24,1.0916752889752388,1.4756677101055782,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
temp,49-72,24,1.3168124159177144,1.7748447904984157,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
temp,73-100,28,1.4456684589385986,1.9315786531993322,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
