target,horizon_bin,n_horizons,mae_mean,rmse_mean,location_id,location_name
press,1-24,24,1.191051018734773,1.6928278257449467,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
press,25-48,24,2.418692951401075,3.284896304210027,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
press,49-72,24,2.953551471233368,3.9506651560465493,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
press,73-100,28,3.152062790734427,4.212894848414829,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
press,1-24,24,1.1352543060978253,1.6743521665533383,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
press,25-48,24,2.2842873483896255,3.1277035772800446,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
press,49-72,24,2.7968245645364127,3.7478513220945993,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
press,73-100,28,3.0116335494177684,4.0341075999396185,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
press,1-24,24,1.1184927585224311,1.6716743558645248,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
press,25-48,24,2.2383723805348077,3.07347571849823,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
press,49-72,24,2.735866993665695,3.7032537857691445,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
press,73-100,28,2.9321652906281606,3.959908672741481,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
press,1-24,24,1.2812152951955795,1.7608207985758781,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
press,25-48,24,2.484820087750753,3.3284945289293923,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
press,49-72,24,2.9937536319096885,3.9619304835796356,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
press,73-100,28,3.232828829969679,4.2637547595160346,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
press,1-24,24,1.2467023444672425,1.724726863205433,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
press,25-48,24,2.43711065252622,3.2772920231024423,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
press,49-72,24,2.917231947183609,3.890962302684784,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
press,73-100,28,3.1251509955951144,4.149870531899588,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
press,1-24,24,1.2279613974193733,1.702170190711816,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
press,25-48,24,2.457248310248057,3.3235424359639487,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
press,49-72,24,3.000189463297526,4.008643229802449,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
press,73-100,28,3.199945390224457,4.277941431318011,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
press,1-24,24,1.1525915848712127,1.6521655172109604,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
press,25-48,24,2.332811231414477,3.1907778282960257,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
press,49-72,24,2.8636147479216256,3.848558783531189,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
press,73-100,28,3.0715244923319136,4.12634539604187,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
press,1-24,24,1.054623294621706,1.5150753830869992,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
press,25-48,24,2.0738791823387146,2.847685396671295,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
press,49-72,24,2.5217558642228446,3.41388338804245,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
press,73-100,28,2.710400402545929,3.6426259449550082,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
press,1-24,24,1.134917748471101,1.740232137342294,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
press,25-48,24,2.2554545054833093,3.197218507528305,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
press,49-72,24,2.745474318663279,3.792738934357961,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
press,73-100,28,2.948510834148952,4.041373082569668,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
press,1-24,24,0.9430916557709376,1.300715873638789,8a329641-ca56-5257-95d6-168b9726b411,hue
press,25-48,24,1.8239982624848683,2.4890520672003427,8a329641-ca56-5257-95d6-168b9726b411,hue
press,49-72,24,2.228785296281179,3.028581529855728,8a329641-ca56-5257-95d6-168b9726b411,hue
press,73-100,28,2.4033685752323697,3.2534551194735934,8a329641-ca56-5257-95d6-168b9726b411,hue
press,1-24,24,0.8991615089277426,1.2161815936366718,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
press,25-48,24,1.7598841041326523,2.3484232077995935,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
press,49-72,24,2.1766409973303475,2.904954105615616,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
press,73-100,28,2.319377362728119,3.084877303668431,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
press,1-24,24,0.8776991851627827,1.18045004333059,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
press,25-48,24,1.7211187829573948,2.2974334756533303,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
press,49-72,24,2.1410262882709503,2.8634364008903503,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
press,73-100,28,2.3024870923587253,3.065719425678253,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
press,1-24,24,0.6963687092065811,0.9238177984952927,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
press,25-48,24,1.2653720503052075,1.654998203118642,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
press,49-72,24,1.5547799617052078,2.0308346996704736,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
press,73-100,28,1.65556942990848,2.170636602810451,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
press,1-24,24,0.6739832622309526,0.8716785262028376,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
press,25-48,24,1.1597604875763257,1.495200475056966,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
press,49-72,24,1.3857219616572063,1.7957922319571178,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
press,73-100,28,1.4392443810190474,1.8756265597684043,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
press,1-24,24,0.6156677963833014,0.8520117675264677,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
press,25-48,24,1.0866596698760986,1.4679638892412186,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
press,49-72,24,1.2941594223181407,1.7360496421655018,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
press,73-100,28,1.3538115067141396,1.8097927485193526,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
press,1-24,24,0.6156099010258913,0.8016440408925215,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
press,25-48,24,1.0795360679427783,1.3999671439329784,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
press,49-72,24,1.2834790349006653,1.6849773873885472,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
press,73-100,28,1.3309116193226405,1.7510392836162023,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
