target,horizon_bin,n_horizons,mae_mean,rmse_mean,f1_mean,prec_mean,rec_mean,location_id,location_name
rain,73-100,28,0.48819691794259207,1.283173761197499,0.5805272236638251,0.526882424627518,0.6498243117194672,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
rain,1-24,24,0.3074889574199915,0.9668118556340536,0.6556047922382132,0.614860023217509,0.7025879316081346,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
rain,25-48,24,0.33365175873041153,0.9940401191512743,0.5878977532267848,0.5399455744973434,0.6481272633940371,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
rain,49-72,24,0.3521004542708397,1.0000489975015323,0.5694538865123397,0.4986269575227218,0.6675142772559459,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
rain,73-100,28,0.3540152204888208,1.0036311405045646,0.5674262223469415,0.5012531228415976,0.6563008509705324,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
rain,1-24,24,0.20934296833972132,0.7019791156053543,0.5348298536352719,0.463558269208792,0.6366507235707849,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
rain,25-48,24,0.22360002994537354,0.7170571858684222,0.4672502886872161,0.3907251154616815,0.5865947717204075,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
rain,49-72,24,0.23354869460066155,0.718035139143467,0.4538505847949155,0.36260640509098724,0.6093136395568624,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
rain,73-100,28,0.24298696698887004,0.7173664271831512,0.4511948464053622,0.3517654347000354,0.6398258919719494,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
rain,1-24,24,0.282817301650842,0.9040650501847267,0.7757494203077494,0.7392383821174279,0.8168312387788808,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
rain,25-48,24,0.30112490182121593,0.9316538150111834,0.7396170827770338,0.7015237839167391,0.782899461400078,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
rain,49-72,24,0.3112625653545062,0.9332700098554293,0.7240015947584144,0.672550552426205,0.7844571617811046,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
rain,73-100,28,0.31608509910958155,0.9367927717311042,0.7130229460885926,0.6614704073459695,0.7754841892578591,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
rain,1-24,24,0.3514801946779092,1.0312917282183964,0.6896319739353437,0.6040919234080186,0.8051757094541369,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
rain,25-48,24,0.3727470599114895,1.0513302187124889,0.6460446982043518,0.5570824556952859,0.7688759006025133,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
rain,49-72,24,0.3754042734702428,1.0569609602292378,0.6307646955519096,0.5521422753929895,0.7370607263634449,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
rain,73-100,28,0.36456071053232464,1.060654171875545,0.6241254684096316,0.577700766429419,0.6799802656365277,c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak
rain,1-24,24,0.26901660735408467,0.9510404368241628,0.7220230692089995,0.7094287728235678,0.7362763863952932,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
rain,25-48,24,0.28759151448806125,0.9736482252677282,0.6762244695089793,0.6405219593192909,0.7178373415139626,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
rain,49-72,24,0.28514030079046887,0.9784621571501096,0.6671348873411089,0.6517272185843158,0.6864293171406333,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
rain,73-100,28,0.2775197188769068,0.9811086079904011,0.6503379700850785,0.685851553412169,0.6205546047814947,271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong
rain,1-24,24,0.3766287912925084,1.1285085181395214,0.644232922469775,0.6081523503644036,0.6872500344777187,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
rain,25-48,24,0.3778652163843314,1.135554571946462,0.6089793988557756,0.5953321109496956,0.6248987464181064,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
rain,49-72,24,0.371502382059892,1.1368075609207153,0.5989962426074039,0.6045708933583467,0.5960438220320742,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
rain,73-100,28,0.3746079696076257,1.1374001928738184,0.6023244497833985,0.5960966563516991,0.6105509636404832,92330f85-61cb-52c3-80e2-8382291864f8,hcmc
rain,1-24,24,0.41015800336996716,1.1514876633882523,0.6648853466817581,0.6189063427673217,0.7210772600554675,0c474d61-9e2a-5498-a267-d438d5203428,dongnai
rain,25-48,24,0.4101480208337307,1.1588046451409657,0.6324341723576015,0.6086412979878545,0.660218263345889,0c474d61-9e2a-5498-a267-d438d5203428,dongnai
rain,49-72,24,0.40458230301737785,1.1601081440846126,0.6135182191992224,0.6117780289202338,0.6157283880206117,0c474d61-9e2a-5498-a267-d438d5203428,dongnai
rain,73-100,28,0.4083969507898603,1.1624211711542947,0.6094382667339814,0.6034538710064217,0.6166808192245397,0c474d61-9e2a-5498-a267-d438d5203428,dongnai
rain,1-24,24,0.34077106912930805,0.9803121437629064,0.6592751337817514,0.6163447060098086,0.7098125178211964,128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho
rain,25-48,24,0.35536301384369534,0.9924836580952009,0.6220347477419603,0.570787586736528,0.6854327060162452,128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho
rain,49-72,24,0.34832624221841496,0.9924675772587458,0.6172812534182147,0.5844646455558843,0.6568056551929146,128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho
rain,73-100,28,0.3301835592303957,0.9917415167604174,0.6233017003360075,0.6374004694583119,0.6107999755169375,128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho
