target,horizon_bin,n_horizons,mae_mean,rmse_mean,location_id,location_name
rh,1-24,24,5.118487656116486,6.950720717509587,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
rh,25-48,24,7.291058441003163,9.583208163579306,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
rh,49-72,24,7.962860385576884,10.31916574637095,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
rh,73-100,28,8.102258137294225,10.49024772644043,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
rh,1-24,24,4.799934521317482,6.480284690856934,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
rh,25-48,24,6.673911829789479,8.902875622113546,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
rh,49-72,24,7.208302915096283,9.597253958384195,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
rh,73-100,28,7.284164462770734,9.724859986986433,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
rh,1-24,24,5.305563439925511,7.237659384806951,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
rh,25-48,24,7.800071954727173,10.46674350897471,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
rh,49-72,24,8.592140952746073,11.601941267649332,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
rh,73-100,28,8.722420419965472,11.836501393999372,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
rh,1-24,24,5.68774629632632,7.5546146134535475,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
rh,25-48,24,7.832881887753804,10.134159525235495,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
rh,49-72,24,8.649624029795328,10.981959104537964,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
rh,73-100,28,8.898455790110997,11.295495101383754,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
rh,1-24,24,5.162534385919571,6.949607868989308,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
rh,25-48,24,6.74924757083257,9.101198514302572,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
rh,49-72,24,7.4691890478134155,9.855610807736715,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
rh,73-100,28,7.733647261347089,10.158773490360804,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
rh,1-24,24,5.626696914434433,7.664059340953827,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
rh,25-48,24,7.702767471472423,10.313770691553751,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
rh,49-72,24,8.306330800056458,11.13569943110148,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
rh,73-100,28,8.435866662434169,11.314064128058297,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
rh,1-24,24,4.9660095771153765,6.634101281563441,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
rh,25-48,24,7.323118468125661,9.427331646283468,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
rh,49-72,24,8.143123606840769,10.354158838589987,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
rh,73-100,28,8.350070408412389,10.555954456329346,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
rh,1-24,24,5.425437390804291,7.444485525290172,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
rh,25-48,24,7.700244744618733,9.950478871663412,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
rh,49-72,24,8.515315254529318,10.660315155982971,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
rh,73-100,28,8.775033099310738,10.910220623016357,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
rh,1-24,24,4.955574830373128,6.536060661077499,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
rh,25-48,24,6.75964891910553,8.621515254179636,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
rh,49-72,24,7.582142968972524,9.58898158868154,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
rh,73-100,28,8.011866416249957,10.069739137377058,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
rh,1-24,24,4.438524971405665,5.94480640689532,8a329641-ca56-5257-95d6-168b9726b411,hue
rh,25-48,24,5.758468409379323,7.628755410512288,8a329641-ca56-5257-95d6-168b9726b411,hue
rh,49-72,24,6.471704026063283,8.474144657452902,8a329641-ca56-5257-95d6-168b9726b411,hue
rh,73-100,28,6.856731602123806,8.906064885003227,8a329641-ca56-5257-95d6-168b9726b411,hue
rh,1-24,24,4.0844965279102325,5.459759612878163,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
rh,25-48,24,5.189166307449341,6.957403063774109,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
