location_id,location_name,target,h,device,best_iter,test_mae,test_rmse,model
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,1,cpu,191,0.4255537688732147,0.6098392009735107,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h001.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,2,cpu,173,0.5785929560661316,0.8099797368049622,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h002.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,3,cpu,113,0.6501619815826416,0.9140092134475708,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h003.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,4,cpu,54,0.7044546604156494,0.9860700368881226,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h004.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,5,cpu,71,0.744871973991394,1.0381258726119995,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h005.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,6,cpu,63,0.7804446220397949,1.0835777521133423,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h006.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,7,cpu,71,0.7980113625526428,1.1097499132156372,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h007.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,8,cpu,47,0.8193730711936951,1.146643877029419,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h008.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,9,cpu,51,0.8321130275726318,1.1644529104232788,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h009.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,10,cpu,55,0.8420162200927734,1.1798789501190186,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h010.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,11,cpu,61,0.8603596091270447,1.2022427320480347,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h011.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,12,cpu,52,0.8647910356521606,1.216266393661499,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h012.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,13,cpu,52,0.8779451251029968,1.238873839378357,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h013.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,14,cpu,62,0.8805863261222839,1.2449710369110107,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h014.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,15,cpu,60,0.8908990621566772,1.2582207918167114,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h015.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,16,cpu,45,0.9027472734451294,1.276544213294983,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h016.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,17,cpu,46,0.9103607535362244,1.2880420684814453,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h017.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,18,cpu,45,0.9167687296867371,1.299699306488037,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h018.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,19,cpu,51,0.9216062426567078,1.2995100021362305,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h019.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,20,cpu,57,0.9305638670921326,1.3116211891174316,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h020.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,21,cpu,44,0.9321755766868591,1.321352481842041,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h021.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,22,cpu,48,0.9421462416648865,1.3327701091766357,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h022.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,23,cpu,44,0.9387766718864441,1.3322815895080566,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h023.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,24,cpu,52,0.9512901306152344,1.348041296005249,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h024.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,25,cpu,42,0.9677538275718689,1.3674637079238892,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h025.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,26,cpu,48,0.9857472777366638,1.3987125158309937,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h026.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,27,cpu,45,0.9954607486724854,1.4037781953811646,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h027.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,28,cpu,42,1.0080268383026123,1.4226564168930054,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h028.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,29,cpu,43,1.023017406463623,1.4366827011108398,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h029.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,30,cpu,46,1.0301765203475952,1.442271113395691,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h030.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,31,cpu,43,1.0326488018035889,1.4411835670471191,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h031.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,32,cpu,35,1.0419337749481201,1.4519751071929932,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h032.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,33,cpu,40,1.0484596490859985,1.4609960317611694,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h033.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,34,cpu,42,1.0594769716262817,1.4729539155960083,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h034.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,35,cpu,34,1.0538579225540161,1.4645743370056152,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h035.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,36,cpu,41,1.0555150508880615,1.4682859182357788,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h036.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,37,cpu,39,1.063214659690857,1.480621099472046,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h037.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,38,cpu,42,1.0662763118743896,1.4845929145812988,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h038.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,39,cpu,35,1.0626944303512573,1.4874770641326904,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h039.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,40,cpu,36,1.0688799619674683,1.490741491317749,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h040.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,41,cpu,40,1.0799741744995117,1.506131887435913,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h041.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,42,cpu,42,1.0687196254730225,1.4986991882324219,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h042.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,43,cpu,40,1.0750824213027954,1.5018339157104492,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h043.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,44,cpu,39,1.0808948278427124,1.5087854862213135,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h044.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,45,cpu,37,1.0766096115112305,1.50996732711792,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h045.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,46,cpu,38,1.07881760597229,1.5113413333892822,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h046.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,47,cpu,41,1.0916721820831299,1.52166748046875,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h047.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,48,cpu,34,1.0864338874816895,1.5186883211135864,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h048.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,49,cpu,28,1.0952130556106567,1.528481364250183,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h049.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,50,cpu,34,1.10959792137146,1.5456502437591553,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h050.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,51,cpu,33,1.1161738634109497,1.5553176403045654,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h051.txt
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,52,cpu,33,1.111763834953308,1.5555949211120605,lgb_u10_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h052.txt
