target,horizon_bin,n_horizons,mae_mean,rmse_mean,location_id,location_name
u10,1-24,24,0.7709805878500143,1.0727981229623158,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
u10,25-48,24,0.9041126469771067,1.2522431562344234,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
u10,49-72,24,0.9357440769672394,1.2833814372618992,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
u10,73-100,28,0.9562094403164727,1.3009545164448875,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
u10,1-24,24,0.8482914343476295,1.1782238855957985,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
u10,25-48,24,1.0570044368505478,1.4533081849416096,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
u10,49-72,24,1.1104814062515895,1.5051205605268478,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
u10,73-100,28,1.1265111224991935,1.524471572467259,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
u10,1-24,24,0.885121596356233,1.2260724157094955,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
u10,25-48,24,1.1403723706801732,1.5530971487363179,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
u10,49-72,24,1.1898636370897293,1.6068688829739888,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
u10,73-100,28,1.191061977829252,1.6045423320361547,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
u10,1-24,24,0.506348026295503,0.6917948101957639,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
u10,25-48,24,0.5658047422766685,0.7731543804208437,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
u10,49-72,24,0.5811502411961555,0.7917270387212435,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
u10,73-100,28,0.5880039057561329,0.7979909330606461,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
u10,1-24,24,0.42535102864106494,0.578625445564588,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
u10,25-48,24,0.47537050272027653,0.6475270489851633,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
u10,49-72,24,0.4803117538491885,0.655201348165671,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
u10,73-100,28,0.48112748882600237,0.6550709881952831,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
u10,1-24,24,0.8201839116712412,1.1027716050545375,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
u10,25-48,24,0.9954838926593462,1.302568942308426,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
u10,49-72,24,1.0388976881901424,1.3438830723365147,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
