location_id,location_name,target,h,device,best_iter,test_mae,test_rmse,model
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,1,cuda,224,0.23530487716197968,0.31456536054611206,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h001.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,2,cuda,375,0.3458305597305298,0.4528806805610657,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h002.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,3,cuda,358,0.4322899878025055,0.5690711140632629,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h003.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,4,cuda,428,0.490433931350708,0.6455382108688354,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h004.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,5,cuda,350,0.5352944731712341,0.7097673416137695,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h005.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,6,cuda,362,0.568759024143219,0.7577542066574097,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h006.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,7,cuda,286,0.5926517248153687,0.7916356325149536,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h007.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,8,cuda,156,0.6164589524269104,0.8237966299057007,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h008.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,9,cuda,128,0.6338747143745422,0.851705014705658,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h009.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,10,cuda,121,0.6486077308654785,0.8697118759155273,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h010.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,11,cuda,91,0.6614717245101929,0.8903984427452087,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h011.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,12,cuda,108,0.6831992864608765,0.9175897836685181,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h012.json
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,press,13,cuda,133,0.7208271622657776,0.9654041528701782,xgb_press_3894e520-6775-5aa3-80f0-8a05cd35c01d_h013.json
