target,horizon_bin,n_horizons,mae_mean,rmse_mean,location_id,location_name
temp,1-24,24,1.008112657815218,1.3847968031962712,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
temp,25-48,24,1.6048383017381032,2.1525952269633613,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
temp,49-72,24,1.9487768411636353,2.5663486222426095,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
temp,73-100,28,2.1000216688428606,2.7338885409491405,55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi
temp,1-24,24,0.9292873665690422,1.30188974365592,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
temp,25-48,24,1.4615747382243474,2.0080092946688333,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
temp,49-72,24,1.7991501092910767,2.4107442100842795,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
temp,73-100,28,1.936731994152069,2.561045697757176,f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong
temp,1-24,24,0.9133804241816202,1.2763493979970615,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
temp,25-48,24,1.4249135653177898,1.971202865242958,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
temp,49-72,24,1.7240313738584518,2.333005835612615,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
temp,73-100,28,1.8280344818319594,2.4273540462766374,2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh
temp,1-24,24,1.0399391502141953,1.3811327777802944,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
temp,25-48,24,1.5458590189615886,2.0410465647776923,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
temp,49-72,24,1.8133035550514858,2.3533795972665152,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
temp,73-100,28,1.9421793733324324,2.523499165262495,8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai
temp,1-24,24,0.9776892984906832,1.3152582223216693,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
temp,25-48,24,1.4241621643304825,1.888257458806038,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
temp,49-72,24,1.682969331741333,2.1958941717942557,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
temp,73-100,28,1.7947277980191367,2.330896326473781,61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang
temp,1-24,24,1.0502782439192135,1.4129813661177952,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
temp,25-48,24,1.6076814631621044,2.1071920146544776,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
temp,49-72,24,1.9122031678756077,2.4673412342866263,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
temp,73-100,28,2.052698688847678,2.6207144260406494,20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen
temp,1-24,24,0.9920761212706566,1.345713725934426,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
temp,25-48,24,1.5787805020809174,2.1118903954823813,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
temp,49-72,24,1.916835069656372,2.5419914424419403,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
temp,73-100,28,2.06290135213307,2.7207463128226146,2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa
temp,1-24,24,1.01719947407643,1.4079728250702221,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
temp,25-48,24,1.6452861030896504,2.2493837823470435,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
temp,49-72,24,2.0390938421090445,2.7296486695607505,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
temp,73-100,28,2.1882035732269287,2.909138892378126,23e910e1-e423-5858-a7cf-8f9959f7f977,nghean
temp,1-24,24,0.902867658684651,1.2401389131943386,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
temp,25-48,24,1.466900462905566,1.9619296193122864,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
temp,49-72,24,1.806111102302869,2.3694037397702536,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
temp,73-100,28,1.9579332428319114,2.546894380024501,a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh
temp,1-24,24,0.8151684353748957,1.1214524060487747,8a329641-ca56-5257-95d6-168b9726b411,hue
temp,25-48,24,1.2297242333491643,1.6819426665703456,8a329641-ca56-5257-95d6-168b9726b411,hue
temp,49-72,24,1.4680519253015518,1.984134316444397,8a329641-ca56-5257-95d6-168b9726b411,hue
temp,73-100,28,1.5914153626986913,2.116092324256897,8a329641-ca56-5257-95d6-168b9726b411,hue
temp,1-24,24,0.7418749257922173,1.0414678541322548,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
temp,25-48,24,1.0593970865011215,1.4568345944086711,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
temp,49-72,24,1.2508945763111115,1.6834564507007599,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
temp,73-100,28,1.3713419778006417,1.8086921998432703,278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang
temp,1-24,24,0.7672744418183962,1.0618784030278523,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
temp,25-48,24,1.1107068186004956,1.5069916645685832,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
temp,49-72,24,1.3126718352238338,1.7680463939905167,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
temp,73-100,28,1.4215982045446123,1.9006670415401459,59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam
temp,1-24,24,0.7197068445384502,0.9780060201883316,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
temp,25-48,24,0.9265525167187055,1.236223578453064,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
temp,49-72,24,1.0283601010839145,1.3776539415121078,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
temp,73-100,28,1.0851559809276037,1.46016668847629,3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa
temp,1-24,24,0.714855125794808,0.9814599727590879,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
temp,25-48,24,0.9190296853582064,1.2250433067480724,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
temp,49-72,24,1.0043484022219975,1.330776959657669,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
temp,73-100,28,1.0416736347334725,1.3739200787884849,d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan
temp,1-24,24,0.7260105088353157,1.0008408700426419,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
temp,25-48,24,0.9967543482780457,1.3399623334407806,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
temp,49-72,24,1.1373697022596996,1.5265989402929943,af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai
