location_id,location_name,target,h,device,best_iter,test_mae,test_rmse,model
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,1,cuda,43,11.758731842041016,19.441022872924805,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h001.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,2,cuda,52,15.420235633850098,23.475845336914062,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h002.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,3,cuda,31,17.88738441467285,25.250398635864258,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h003.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,4,cuda,38,18.544979095458984,26.088375091552734,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h004.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,5,cuda,38,19.247230529785156,26.668678283691406,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h005.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,6,cuda,33,19.87186622619629,27.12390899658203,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h006.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,7,cuda,33,20.2175350189209,27.41692352294922,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h007.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,8,cuda,35,20.254993438720703,27.532222747802734,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h008.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,9,cuda,43,20.357812881469727,27.822376251220703,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h009.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,10,cuda,45,20.48401641845703,27.942768096923828,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h010.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,11,cuda,35,20.842744827270508,28.081405639648438,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h011.json
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,cloud,12,cuda,46,20.759695053100586,28.177879333496094,xgb_cloud_92330f85-61cb-52c3-80e2-8382291864f8_h012.json
