location_id,location_name,target,status,n_rows,test_mae_mean,test_rmse_mean
55e90ccc-1370-5a29-b02e-8ac2297b3890,hanoi,u10,ok,100,0.8943395981192589,1.2302887165546417
f6efaa2f-5be2-5d45-9a81-275f1a621a39,haiphong,u10,ok,100,1.0392096608877182,1.419648671746254
2709bffa-c425-5fd1-b200-43a72a8253a4,quangninh,u10,ok,100,1.105183178782463,1.5019210803508758
8a3dd815-a267-514a-94c4-d1cf7efd5019,laocai,u10,ok,100,0.5614338159561157,0.7650397562980652
61631413-c628-5fe4-adf3-7719f9a9c45a,hagiang,u10,ok,100,0.46616368532180785,0.6349447989463806
20f3f035-f1a6-5786-a26c-52c01d5573ed,thainguyen,u10,ok,100,0.9824105361104012,1.2816205775737763
2436bd46-d8f7-5578-86db-2eebaf0b60e8,thanhhoa,u10,ok,100,0.9228315967321395,1.322752556204796
23e910e1-e423-5858-a7cf-8f9959f7f977,nghean,u10,ok,100,0.9923206996917725,1.3247543770074843
a0886c10-f898-5d9b-a5b7-01de6b47e9bb,hatinh,u10,ok,100,1.2605102869868279,1.7592804485559463
8a329641-ca56-5257-95d6-168b9726b411,hue,u10,ok,100,1.2753535106778144,1.7696421229839325
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,u10,ok,100,1.0580478778481484,1.473004115819931
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,u10,ok,100,1.1286726436018943,1.5869374614953995
3894e520-6775-5aa3-80f0-8a05cd35c01d,khanhhoa,u10,ok,100,0.6147002175450325,0.8734905207157135
d9731703-f025-5cf2-bef7-073fb52b7baf,ninhthuan,u10,ok,100,0.877584365606308,1.2510983592271805
af8535bd-79af-54b1-a483-cc8b9d95ed53,gialai,u10,ok,100,1.4994963690638543,1.9649691754579544
c6e8add8-26f8-5e9f-aa37-08760ea9a019,daklak,u10,ok,100,1.2561868289113045,1.6549575692415237
271a23fd-9dad-5b0c-b930-f016d1984f17,lamdong,u10,ok,100,1.4015309226512909,1.811510230898857
92330f85-61cb-52c3-80e2-8382291864f8,hcmc,u10,ok,100,0.895502347946167,1.1340392583608627
0c474d61-9e2a-5498-a267-d438d5203428,dongnai,u10,ok,100,0.8694356301426888,1.1162155532836915
128ae12a-3284-5a3a-9c26-e0201fc3dcf0,cantho,u10,ok,100,1.1372957181930543,1.43558400452137
