location_id,location_name,target,h,device,best_iter,test_mae,test_rmse,model
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,1,cuda,325,0.31207141280174255,0.4608515202999115,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h001.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,2,cuda,460,0.4628067910671234,0.660036563873291,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h002.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,3,cuda,507,0.559564471244812,0.7979822754859924,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h003.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,4,cuda,540,0.6162768602371216,0.8734458684921265,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h004.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,5,cuda,421,0.6570999622344971,0.9247150421142578,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h005.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,6,cuda,287,0.685827374458313,0.9612725377082825,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h006.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,7,cuda,392,0.716763436794281,0.9886021614074707,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h007.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,8,cuda,261,0.7389981150627136,1.0132255554199219,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h008.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,9,cuda,199,0.7484828233718872,1.0357022285461426,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h009.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,10,cuda,270,0.7585914731025696,1.053565502166748,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h010.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,11,cuda,378,0.7736814022064209,1.0737154483795166,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h011.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,12,cuda,279,0.7885596752166748,1.0994051694869995,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h012.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,13,cuda,165,0.7958085536956787,1.1078605651855469,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h013.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,14,cuda,198,0.8036113977432251,1.1200792789459229,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h014.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,15,cuda,349,0.8070374131202698,1.1263726949691772,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h015.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,16,cuda,310,0.8188703656196594,1.1464731693267822,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h016.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,17,cuda,198,0.8260119557380676,1.1625382900238037,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h017.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,18,cuda,205,0.8294509649276733,1.1651031970977783,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h018.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,19,cuda,299,0.8358222246170044,1.1771893501281738,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h019.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,20,cuda,98,0.8381587266921997,1.185550570487976,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h020.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,21,cuda,115,0.8480332493782043,1.2022985219955444,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h021.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,22,cuda,142,0.8522424101829529,1.206315517425537,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h022.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,23,cuda,96,0.8615743517875671,1.2201124429702759,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h023.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,24,cuda,320,0.8696528077125549,1.2328150272369385,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h024.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,25,cuda,334,0.8894490003585815,1.2578372955322266,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h025.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,26,cuda,236,0.9288150668144226,1.2953691482543945,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h026.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,27,cuda,275,0.957800030708313,1.3307836055755615,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h027.json
278554dd-e96a-5d8a-bfe0-73cbfc7669cb,danang,temp,28,cuda,267,0.9852506518363953,1.358546257019043,xgb_temp_278554dd-e96a-5d8a-bfe0-73cbfc7669cb_h028.json
