location_id,location_name,target,h,device,best_iter,test_mae,test_rmse,model
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,1,cuda,147,0.2532230615615845,0.35079824924468994,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h001.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,2,cuda,253,0.3714850842952728,0.4902692139148712,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h002.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,3,cuda,357,0.47330766916275024,0.6227731704711914,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h003.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,4,cuda,477,0.568925678730011,0.7610175013542175,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h004.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,5,cuda,456,0.6331803202629089,0.849943995475769,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h005.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,6,cuda,498,0.6841992139816284,0.9154111742973328,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h006.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,7,cuda,276,0.7174963355064392,0.9528442621231079,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h007.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,8,cuda,237,0.7501588463783264,1.0059934854507446,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h008.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,9,cuda,139,0.7731245756149292,1.0369195938110352,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h009.json
59f88d3f-e683-575e-bcd2-548a7f2797ea,quangnam,press,10,cuda,158,0.7851973176002502,1.0521824359893799,xgb_press_59f88d3f-e683-575e-bcd2-548a7f2797ea_h010.json
